time,distance,angle1,pos1x,pos1y,angle2,pos2x,pos2y
1014.956,318.7738702,123.6803933,76.75927034,132.9186347,70.70800408,-238.7257703,178.7257703
1015.004,306.0605922,-96.52640639,63.65680171,131.4196796,56.35258811,-238.6134564,178.6134564
1015.05,310.9626726,30.40587613,70.26641515,142.6828462,75.61008453,-238.7828537,178.7828537
1015.098,316.7318393,162.5564202,74.19680539,130.1743048,62.12175474,-238.6484625,178.6484625
1015.145,304.3519248,-59.8651446,62.81042721,136.7840151,63.23017008,-238.6567694,178.6567694
1015.192,315.4504698,65.49615091,74.67924642,142.1939106,73.22029973,-238.7538856,178.7538856
1015.238,312.3219943,-157.945677,69.73951621,130.0009456,60.10169453,-238.6346264,178.6346264
1015.275,305.0960146,-24.76008031,64.24382699,141.9165028,65.9943201,-238.6796677,178.6796677
1015.323,318.1596012,101.3860714,77.03842525,139.3398959,73.16528109,-238.753244,178.753244
1015.369,307.7429274,-119.3722118,65.55058415,132.8741686,55.57764628,-238.6098181,178.6098181
